YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,TOT_DIST_LVL_NM_DESC_BLW_70,TOT_TIME_LEVEL_SECONDS_DESCENT,TOT_TIME_LEVEL_SEC_DESC_BLW_70,MEDIAN_CDO_ALT,NBR_CDO_FLIGHTS,NBR_CDO_FLIGHTS_BELOW_7000,TOT_DELTA_CO2_KG_DESCENT,TOT_DELTA_CO2_KG_DESC_BLW_70,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,TOT_DIST_LVL_NM_CLIMB_BLW_100,TOT_TIME_LEVEL_SECONDS_CLIMB,TOT_TIME_LVL_SEC_CLIMB_BLW_100,MEDIAN_CCO_ALT,NBR_CCO_FLIGHTS,NBR_CCO_FLIGHTS_BELOW_10000,TOT_DELTA_CO2_KG_CLIMB,TOT_DELTA_CO2_KG_CLIMB_BLW_100,AIRPORT_NAME
2022,1,JAN,EDAB,Bautzen,Germany,10,171.194459629085,155.379558364692,4620,4280,4791.077586206895,3,4,70.70777699999998,66.36339699999998,9,1.41628014021173,1.41628014021173,40,40,25000,8,8,0.61215,0.61215,Bautzen (EDAB)
2022,1,JAN,EDAC,Altenburg (Et),Germany,8,335.098951973148,221.441192134918,7800,5960,3922.083333333332,1,1,181.271571,83.584736,7,87.8039101134204,87.8039101134204,1900,1900,5000,4,4,26.94549,26.94549,Altenburg (Et) (EDAC)
2022,1,JAN,EDAE,Eisenhuettenstadt,Germany,2,5.75806394504835,5.75806394504835,100,100,12763.4221311475,1,1,0.6704299999999996,0.6704299999999996,2,0,0,0,0,25000,2,2,0,0,Eisenhuettenstadt (EDAE)
2022,1,JAN,EDAJ,Gera-Leumnitz,Germany,1,146.44847327724503,5.39582306303265,3160,120,2410.907944514501,0,0,0,0,,,,,,,,,,,Gera-Leumnitz (EDAJ)
2022,1,JAN,EDAK,Suhl Goldlauter,Germany,1,0,0,0,0,9000,1,1,0,0,,,,,,,,,,,Suhl Goldlauter (EDAK)
2022,1,JAN,EDAV,Finow,Germany,4,21.28255969030674,21.28255969030674,880,880,24500,3,3,0,0,2,0,0,0,0,26000,2,2,0,0,Finow (EDAV)
2022,1,JAN,EDAW,Roitzschjora,Germany,1,1.99344517554874,1.99344517554874,40,40,2425,0,0,-0.9607550000000006,-0.9607550000000006,1,0,0,0,0,24000,1,1,0,0,Roitzschjora (EDAW)
2022,1,JAN,EDAX,Rechlin/Laerz,Germany,1,5.35685958682626,5.35685958682626,120,120,3783.1638418079083,0,0,2.823238,2.823238,,,,,,,,,,,Rechlin/Laerz (EDAX)
2022,1,JAN,EDAY,Strausberg,Germany,28,424.990775013412,272.809867942068,9560,7240,3193.225391629646,2,6,253.139893,124.899453,27,221.21271858110902,197.47566253591802,8280,7980,16006.3829787234,15,18,-2.0308990000000002,-0.7752599999999993,Strausberg (EDAY)
2022,1,JAN,EDAZ,Schoenhagen,Germany,95,1172.419194352258,838.4033092394461,24520,18600,3035.483870967741,21,25,412.97573980000004,248.7892208,120,383.12720627787,223.812699047673,8960,5940,16000,92,104,8.45133899999999,12.83500999999999,Schoenhagen (EDAZ)
2022,1,JAN,EDBH,Barth,Germany,1,9.782217422606209,9.782217422606209,220,220,1991.666666666666,0,0,1.5025,1.5025,,,,,,,,,,,Barth (EDBH)
2022,1,JAN,EDBJ,Jena-Schoengleina,Germany,1,4.74958777491349,4.74958777491349,80,80,5955.21505376344,0,0,5.33557,5.33557,1,0,0,0,0,24000,1,1,0,0,Jena-Schoengleina (EDBJ)
2022,1,JAN,EDBK,Kyritz,Germany,14,337.875280176273,272.27425820243303,8680,7300,4500,7,7,32.757470000000005,41.220470000000006,1,0,0,0,0,20000,1,1,0,0,Kyritz (EDBK)
2022,1,JAN,EDBM,Magdeburg,Germany,5,36.64578748176866,36.64578748176866,980,980,10000,3,3,-2.6691,-2.6691,5,12.520611254325448,0,140,0,10000,4,5,7.3027,0,Magdeburg (EDBM)
2022,1,JAN,EDCA,Anklam,Germany,1,43.39254131818471,2.2815076202354003,700,60,2407.0422535211264,0,0,24.96303999999999,1.53484,1,0,0,0,0,24000,1,1,0,0,Anklam (EDCA)
2022,1,JAN,EDCM,Kamenz,Germany,3,13.74588393584248,13.74588393584248,460,460,6002.5,0,0,9.2662,9.2662,,,,,,,,,,,Kamenz (EDCM)
2022,1,JAN,EDDB,Berlin Brandenburg,Germany,4517,30685.2228165914,13701.063760027799,437060,258900,3761.018237082065,967,1462,272769.66949400003,183890.43457399998,4488,8032.881245124299,153.65629606699702,80180,10800,36000,3780,4463,23851.567677,7180.583229999999,Berlin Brandenburg (EDDB)
2022,1,JAN,EDDC,Dresden,Germany,218,2268.085515338268,939.243640061774,35260,21640,3234.172077922077,47,72,7307.7791879999995,4097.445079000001,219,304.466151951841,90.47504266673617,4562,2422,28000,196,212,1760.180047999999,37.474039999999995,Dresden (EDDC)
2022,1,JAN,EDDE,Erfurt,Germany,93,1436.832037423745,517.57655898818,20900,10520,4273.935226264417,13,26,4363.557127,2547.917397,92,417.20501758134304,12.92850345803622,9040,3820,24000,77,91,1020.6152500000001,769.7355,Erfurt (EDDE)
2022,1,JAN,EDDF,Frankfurt,Germany,12196,224984.0669066369,66025.7360824521,2847980,1156280,4908.797729618161,498,2005,2619894.55786,1307716.221813,12302,32331.8948167924,955.410331823713,271653,12280,34000,9484,12032,102143.490991,12115.304547,Frankfurt (EDDF)
2022,1,JAN,EDDG,Muenster-Osnabrueck,Germany,354,4196.955051230053,2865.4644288460863,88680,74980,3024.509097459916,43,63,9843.958269,6691.093743,378,1695.84236870876,721.419307986891,29730,20730,23000,283,333,909.370568,329.10495000000003,Muenster-Osnabrueck (EDDG)
2022,1,JAN,EDDH,Hamburg,Germany,2762,15650.5892159288,9732.840416359679,259253,191773,3043.0726951914507,567,693,177246.8295719999,138186.154336,2760,5707.303935913713,93.41220143722134,47340,1540,35975.2129817444,2354,2739,4745.500241999999,193.57283,Hamburg (EDDH)
2022,1,JAN,EDDK,Cologne/Bonn,Germany,3401,40921.59311069071,10841.5208142774,533280,209320,4061.0248447204954,608,1146,425099.361532,202909.343238,3496,9195.252208214237,522.7299824134151,83166,9586,33000,2769,3412,17572.01456,3461.177658,Cologne/Bonn (EDDK)
2022,1,JAN,EDDL,Dusseldorf,Germany,3537,26800.4013169755,7349.778578166629,330380,139620,3584.4444444444443,731,1345,206118.252959,102234.235283,3533,13210.0047226674,132.83334846060902,105520,2080,35000,2624,3503,12488.027332,906.2919700000001,Dusseldorf (EDDL)
2022,1,JAN,EDDM,Munich,Germany,8169,125934.29815126781,49570.8161203299,1630260,897680,4699.999999999999,449,1000,1046795.161352,698261.655202,8160,30893.8766896472,608.2461069958291,279379,20120,34246.66666666671,5745,7986,95568.93880100001,18424.391799999998,Munich (EDDM)
2022,1,JAN,EDDN,Nurenberg,Germany,688,10500.5158681432,2956.206348269059,146583,65923,4116.897759103642,85,187,51362.528837000005,22432.980234,713,2946.1076239563345,736.8536890770561,35704,14924,33000,548,682,4618.5956510000005,1466.716614999999,Nurenberg (EDDN)
2022,1,JAN,EDDP,Leipzig/Halle,Germany,2819,39808.7138600287,12540.343462588,528720,237460,3307.146317829456,284,710,570094.160951,347519.02640999993,2918,4892.443973419912,260.869119293256,43460,4220,32000,2506,2880,14813.553082,2012.155469999999,Leipzig/Halle (EDDP)
2022,1,JAN,EDDR,Saarbrucken/Ensheim,Germany,79,1819.988249531726,552.3109298139991,30220,14320,4027.840587902769,15,25,2880.9226079999994,460.37243800000005,79,928.2183302092391,274.04271338350503,11440,4920,19000,49,67,1077.50413,304.788584,Saarbrucken/Ensheim (EDDR)
2022,1,JAN,EDDS,Stuttgart,Germany,1738,39022.6210278548,4213.072317549216,414460,87080,4900,206,686,170231.4409349999,36599.120262000004,1780,6920.7876581545215,922.899840511325,80517,28957,34000,1344,1740,9968.441186,112.561165,Stuttgart (EDDS)
2022,1,JAN,EDDV,Hanover,Germany,1196,7623.893620599868,3383.0257884014372,120740,71980,3103.333333333332,245,379,53068.6448215,33221.5350385,1212,3232.359504438822,195.16375900904302,30143,5383,34000,1002,1191,3306.9826970000004,236.814326,Hanover (EDDV)
2022,1,JAN,EDDW,Bremen,Germany,466,5226.681261782654,2146.5970319449652,76620,45720,2987.428766588602,75,106,29389.363426,14237.119801,467,1292.948839880207,161.407444554478,12622,2880,31996.551724137997,383,453,1257.157727,283.628622,Bremen (EDDW)
2022,1,JAN,EDFE,Egelsbach,Germany,55,718.849665478913,498.675504756753,14980,11080,3819.999999999999,8,12,279.15853000000004,157.14644,33,87.11443888805367,13.05734524288903,1178,372,23054.054054054097,26,32,3.28929,6.4428,Egelsbach (EDFE)
2022,1,JAN,EDFH,Hahn,Germany,390,9431.419566227378,1628.95758415216,113040,30600,5257.390354460301,31,133,141981.0224839999,43754.680638000005,413,2840.927799212956,592.094784672329,31100,12640,33000,244,365,11065.837052,6227.532230000001,Hahn (EDFH)
2022,1,JAN,EDFM,Mannheim-Neuostheim,Germany,158,4015.1564004786333,2117.313898840891,83146,53186,4946.481744062389,16,28,1379.089393,680.356662,170,2147.572883195877,1673.0619495220972,44496,38076,9496.63726076555,95,116,-80.18612099999999,-124.24111500000001,Mannheim-Neuostheim (EDFM)
2022,1,JAN,EDFQ,Allendorf/Eder,Germany,15,195.13660999516802,35.202744564559694,2100,720,5877.049180327868,3,3,340.259002,112.768602,14,51.353878651101304,0,440,0,23485.8695652174,8,14,25.494084999999988,0,Allendorf/Eder (EDFQ)
2022,1,JAN,EDFZ,Mainz/Finthen,Germany,15,250.77963487513802,203.790776415049,6600,5380,3950,3,4,1.1045999999999998,1.6674,6,29.11780407588249,13.645575020664989,680,460,12090.123456790101,3,4,20.02091999999999,9.2867,Mainz/Finthen (EDFZ)
2022,1,JAN,EDGE,Eisenach-Kindel,Germany,2,127.863104284991,127.863104284991,2922,2922,8001.234567901234,1,1,0,0,,,,,,,,,,,Eisenach-Kindel (EDGE)
2022,1,JAN,EDGS,Siegerland,Germany,39,795.4947672193681,637.380838736892,15000,13100,5952.777777777777,5,7,805.485254,684.9711209999999,28,77.67534166505786,30.110635383379098,1480,880,16958.8709677419,21,24,124.08933900000001,13.097009,Siegerland (EDGS)
2022,1,JAN,EDHE,Uetersen,Germany,1,16.07477959140317,16.07477959140317,360,360,2474.5901639344247,0,0,0,0,,,,,,,,,,,Uetersen (EDHE)
2022,1,JAN,EDHF,ITZEHOE/HUNGRIGER WOLF,Germany,4,30.82185428016793,21.731106130183882,760,600,6500.978260869564,2,2,2.5873,5.65289,3,0,0,0,0,9000,3,3,0,0,ITZEHOE/HUNGRIGER WOLF (EDHF)
2022,1,JAN,EDHI,Hamburg Finkenwerder,Germany,83,898.462111159514,649.2969621325931,15020,11880,2909.302325581394,3,3,10219.37684,8128.13693,90,2611.719234354053,4.7406857243055,21705,80,31000.6016042781,66,86,6747.028649999999,0,Hamburg Finkenwerder (EDHI)
2022,1,JAN,EDHK,Kiel-Holtenau(Civ),Germany,24,480.633103279697,388.55784456117806,13860,12240,2551.471306471306,3,4,291.549492,151.089422,21,195.20700049243203,195.20700049243203,4480,4480,21000,18,18,337.34777900000006,337.34777900000006,Kiel-Holtenau(Civ) (EDHK)
2022,1,JAN,EDHL,Lubeck-Blankensee,Germany,87,1379.78031023854,1149.911374606844,35314,30054,3054.477611940298,24,26,614.467611,462.970031,75,247.096939990297,138.448664979835,5199,3839,21000,52,66,107.125549,105.498068,Lubeck-Blankensee (EDHL)
2022,1,JAN,EDJA,Memmingen,Germany,467,8032.084477124382,1206.881975820157,103540,30740,8974.848484848484,58,248,50934.179546,9660.035244,463,2617.333198349368,305.80775294844005,26600,6680,35000,284,429,4449.083819999999,858.3912,Memmingen (EDJA)
2022,1,JAN,EDKA,Aachen Merzbrueck,Germany,6,22.303153596748498,22.303153596748498,580,580,2826.923076923076,2,2,16.728615999999988,16.728615999999988,2,0,0,0,0,9500,2,2,0,0,Aachen Merzbrueck (EDKA)
2022,1,JAN,EDKV,Dahlemer Binz,Germany,2,10.72684677029115,10.72684677029115,240,240,6508.237704918032,0,0,0,0,,,,,,,,,,,Dahlemer Binz (EDKV)
2022,1,JAN,EDLA,Arnsberg,Germany,8,92.19377445110597,8.88490953812558,1060,160,30976.1904761905,3,6,126.253218,15.561738,10,136.409357948752,0,1580,0,24500.3273322422,6,10,49.97849999999998,0,Arnsberg (EDLA)
2022,1,JAN,EDLD,Dinslaken,Germany,12,87.88792097140717,19.34827773485607,1440,560,11513.7737359872,5,6,36.24273699999999,11.479387,10,16.63417391131206,14.05043324214454,220,180,22000,8,9,0.2328420000000006,-0.4374779999999987,Dinslaken (EDLD)
2022,1,JAN,EDLE,Essen-Muelheim,Germany,101,730.6346662303401,620.3403750195381,24480,21820,3045.833333333333,44,44,122.6328,27.598399999999998,10,5.0395968322534195,0,80,0,10485,9,10,3.61204,0,Essen-Muelheim (EDLE)
2022,1,JAN,EDLI,Bielefeld,Germany,16,69.98241542044454,34.692606209114565,1220,780,6739.477401129943,6,9,52.884407,25.516506999999997,9,4.14479585261365,0,40,0,23000,8,9,4.44203,0,Bielefeld (EDLI)
2022,1,JAN,EDLM,Marl-Loemuhle,Germany,4,41.48411632991355,6.815059190869119,780,260,12500,2,3,15.2318,0,,,,,,,,,,,Marl-Loemuhle (EDLM)
2022,1,JAN,EDLN,Moenchengladbach,Germany,260,3488.3221400354914,1838.241370728811,74560,54460,2486.8205349439163,53,75,2097.842392,620.4361140000001,284,1712.1075987345512,1352.5221342200982,46320,42260,9000,205,230,239.82257,72.08676199999998,Moenchengladbach (EDLN)
2022,1,JAN,EDLP,Paderborn Lippstadt,Germany,142,1970.736999588762,992.1007584833761,40720,28160,3069.3875227686694,26,33,2363.1262929999994,1445.2867270000002,148,613.9532009352761,185.703963160559,9280,4980,19000,106,132,443.48678500000005,106.89484,Paderborn Lippstadt (EDLP)
2022,1,JAN,EDLS,Stadtlohn,Germany,3,0,0,0,0,7000,3,3,0,0,1,0,0,0,0,7000,1,1,0,0,Stadtlohn (EDLS)
2022,1,JAN,EDLT,Munster-Telgte,Germany,1,48.81666843701683,48.81666843701683,1140,1140,4074.590163934425,0,0,0,0,,,,,,,,,,,Munster-Telgte (EDLT)
2022,1,JAN,EDLV,NIEDERRHEIN,Germany,161,1519.044476781616,745.8013753176662,32660,24300,5960,53,76,6317.6193570000005,1661.6481800000001,171,934.3920469867261,282.30158628859203,13460,8220,35955.3191489362,115,156,598.4653350000001,-8.600620000000001,NIEDERRHEIN (EDLV)
2022,1,JAN,EDLW,Dortmund-Wickede,Germany,673,6395.896750105373,2767.984679202524,109820,69580,3355.454545454544,98,172,45871.414894,23890.683086,679,3392.855522115731,544.710725818499,37835,15155,35000,464,624,2327.560949,416.158546,Dortmund-Wickede (EDLW)
2022,1,JAN,EDMA,Augsburg-Muehlhausen,Germany,209,3391.127963856909,2063.858331263573,73380,56160,3737.7049180327863,26,35,4137.5866855,2440.711576,204,1208.2415640402521,821.763123526893,24578,19598,15972.5806451613,154,171,376.34150800000003,52.817608,Augsburg-Muehlhausen (EDMA)
2022,1,JAN,EDMB,Biberach A D Rib,Germany,2,0,0,0,0,9000,2,2,0,0,,,,,,,,,,,Biberach A D Rib (EDMB)
2022,1,JAN,EDME,Eggenfelden,Germany,16,474.4022228804591,451.875822227535,18300,17920,3429.3911007025754,0,0,79.68828,74.14420000000001,11,117.147142811614,117.147142811614,4080,4080,5291.818181818181,4,4,-3.54807,-3.54807,Eggenfelden (EDME)
2022,1,JAN,EDML,Landshut,Germany,5,41.404040018158675,37.476435566227714,860,780,3422.95081967213,0,1,4.53259,2.856525,3,91.93012385096145,0,2320,0,13955,1,3,3.8346199999999997,0,Landshut (EDML)
2022,1,JAN,EDMN,Mindelheim-Mattsies,Germany,1,0,0,0,0,19000,1,1,0,0,2,3.33273338132949,0,60,0,25105.416666666697,1,2,0,0,Mindelheim-Mattsies (EDMN)
2022,1,JAN,EDMO,Oberpfaffenhofen,Germany,179,3555.8655250536394,973.0447813162091,48320,18340,4669.444444444444,22,49,6640.771389999999,2269.7060459999993,161,783.8279183270171,108.57138849380101,7980,1660,25000,106,154,802.4210220000001,74.97172999999995,Oberpfaffenhofen (EDMO)
2022,1,JAN,EDMS,Straubing-Wallmuehle,Germany,31,655.193274912511,544.602928871774,14940,13200,4154.945054945054,1,3,332.1757225,244.62109750000002,27,79.12451948968175,1.41628014021173,1440,40,22000,23,26,-1.31775,0,Straubing-Wallmuehle (EDMS)
2022,1,JAN,EDMV,Vilshofen,Germany,9,79.47894170118936,38.169850720748215,1540,900,7987.041156840934,3,5,107.07232,72.51271000000001,8,4.85961123110151,0,80,0,23000,7,8,2.881489,0,Vilshofen (EDMV)
2022,1,JAN,EDNL,Leutkirch-Unterzeil,Germany,3,44.20385034587061,44.20385034587061,1700,1700,4306.593406593407,0,0,0,0,3,0,0,0,0,10000,3,3,0,0,Leutkirch-Unterzeil (EDNL)
2022,1,JAN,EDNR,Regensburg-Oberhub,Germany,2,18.22521252768316,18.22521252768316,300,300,4418.444826370527,0,0,-3.815263,-3.815263,2,0,0,0,0,14500,2,2,0,0,Regensburg-Oberhub (EDNR)
2022,1,JAN,EDNX,OBERSCHLEISSHEIM,Germany,1,38.422499970494115,19.747518559170988,760,440,3704.098360655737,0,0,2.0234,3.1857499999999996,,,,,,,,,,,OBERSCHLEISSHEIM (EDNX)
2022,1,JAN,EDNY,Friedrichshafen,Germany,249,3894.260768174094,2427.1478564672952,79020,63680,4394.202898550723,36,76,5852.611285,2197.993931,229,705.520236556472,98.12224257588502,7436,1936,24000,166,215,1131.473677,62.301439999999985,Friedrichshafen (EDNY)
2022,1,JAN,EDPA,Aalen-Heidenheim/Elc,Germany,1,3.93017738908756,0,80,0,7822.95081967213,0,1,-0.0861000000000001,0,,,,,,,,,,,Aalen-Heidenheim/Elc (EDPA)
2022,1,JAN,EDQD,Bayreuth,Germany,5,66.46775106645453,56.86773218271933,1720,1600,4657.696759259259,0,0,28.834977,22.1512,5,11.970719650452109,4.88970718408101,200,120,20000,3,4,7.4897,0,Bayreuth (EDQD)
2022,1,JAN,EDQM,Hof,Germany,47,603.6112431544731,465.74784424412906,12480,11160,4464.863387978141,8,14,381.756637,332.30071,51,68.41365422659149,6.02002713499368,840,200,22857.575757575796,38,48,48.46893199999998,0.8347500000000001,Hof (EDQM)
2022,1,JAN,EDQT,Hassfurt,Germany,1,1.7703501752646698,1.7703501752646698,40,40,4491.803278688523,0,0,2.8523199999999997,2.8523199999999997,1,0,0,0,0,24000,1,1,0,0,Hassfurt (EDQT)
2022,1,JAN,EDRK,Koblenz Winningen,Germany,9,102.26313774354101,94.0467950509562,2540,2340,4950,4,4,9.483765,7.202115,4,9.75829828350574,9.75829828350574,160,160,22000,3,3,9.51769,9.51769,Koblenz Winningen (EDRK)
2022,1,JAN,EDRT,Foehren-Trier,Germany,3,9.54398373404856,9.54398373404856,140,140,7043.333333333333,1,1,-3.5952,-3.5952,1,0,0,0,0,24000,1,1,0,0,Foehren-Trier (EDRT)
2022,1,JAN,EDRY,Speyer,Germany,80,1212.058820602214,286.321189807871,16420,5780,7997.5,16,42,1295.748581,473.94374000000005,77,99.93429797998841,9.893701879326631,1180,300,24000,68,74,78.27394499999998,3.4508199999999998,Speyer (EDRY)
2022,1,JAN,EDRZ,Pirmasens-Zweibr.,Germany,67,1394.389162988064,457.93934166173,22500,10280,4056.0667340748223,12,19,1360.771486,599.62221,65,372.4833796455941,236.12481690628903,5340,3720,10000,40,44,187.885556,113.23999,Pirmasens-Zweibr. (EDRZ)
2022,1,JAN,EDSB,Karlsruhe/Baden-Bade,Germany,443,8635.945073639634,2350.8394992638105,132360,61900,4388.146551724137,68,178,32527.0479713,4911.7085733,445,2040.945647801029,426.70370990587105,26315,10775,24032.1428571429,312,423,4026.6078349999993,247.983263,Karlsruhe/Baden-Bade (EDSB)
2022,1,JAN,EDTD,Donaueschingen,Germany,48,437.18365780447306,262.988884007363,10260,7080,5600.698924731182,15,17,106.703379,102.876119,37,89.1401510958768,25.2506012252237,1400,580,19000,30,34,-0.45500599999998914,0.2729999999999999,Donaueschingen (EDTD)
2022,1,JAN,EDTF,Freiburg Im Breisgau,Germany,5,17.540704435952527,0,300,0,16010.2564102564,3,5,-0.7749000000000001,0,8,15.136814457456149,15.136814457456149,352,352,7500,4,4,2.592975,2.592975,Freiburg Im Breisgau (EDTF)
2022,1,JAN,EDTG,BREMGARTEN,Germany,3,47.445657711092544,21.961625005137677,600,360,2979.4871794871783,0,0,86.23364300000001,49.790642999999996,4,1.92841715519901,0,20,0,9000,3,4,-0.3963999999999998,0,BREMGARTEN (EDTG)
2022,1,JAN,EDTL,Lahr,Germany,67,1060.8020644596002,742.449446551922,26940,21780,3930.277185501065,14,20,430.8961780000001,268.325244,56,184.034185367541,63.334856371828906,3540,2360,15000,41,48,58.412322,1.78583,Lahr (EDTL)
2022,1,JAN,EDTM,Mengen,Germany,25,408.67222205569004,152.30997570750299,6360,3640,5766.723163841807,8,11,408.57065500000004,166.347295,21,182.697357478441,86.8064045679021,2808,1748,23000,12,18,139.01475,16.02299999999999,Mengen (EDTM)
2022,1,JAN,EDTY,Schwaeb.Hall-Hessent,Germany,147,2510.325129412628,1449.881423130872,55900,42120,4818.108974358973,19,28,2220.161522299999,1382.258042299999,121,195.07461216194,31.347643883853717,2460,840,23000,102,116,118.52553400000001,2.5399,Schwaeb.Hall-Hessent (EDTY)
2022,1,JAN,EDVE,Braunschweig,Germany,130,850.2968653323811,555.96346153376,15980,12660,3648.5736097717763,35,46,1846.5164889999999,1203.187328999999,138,384.61606804460706,152.41476962601502,6380,4420,23000,105,126,108.91599500000001,-6.209175,Braunschweig (EDVE)
2022,1,JAN,EDVI,Hoxter-Holzminden,Germany,2,13.82419076296104,11.542683142725581,340,280,4378.688524590163,1,1,0,0,,,,,,,,,,,Hoxter-Holzminden (EDVI)
2022,1,JAN,EDVK,Kassel-Calden,Germany,100,1895.634654858153,930.0997186371511,34760,21980,4773.606557377049,21,37,2981.018517999999,1451.734629999999,111,445.761789405417,94.06328795927885,6420,2080,19000,80,98,295.17501200000004,71.97655200000001,Kassel-Calden (EDVK)
2022,1,JAN,EDVY,Porta-Westfalica,Germany,14,134.011858776272,79.09691724180843,2780,2040,3349.002732240436,3,5,77.05025499999998,9.1558,6,39.69465257390112,18.249041194439158,460,260,24500,5,5,44.69537,34.63317,Porta-Westfalica (EDVY)
2022,1,JAN,EDWC,Damme,Germany,2,11.64910888761553,11.64910888761553,280,280,3267.327879427633,0,0,2.78985,2.78985,1,0,0,0,0,30000,1,1,0,0,Damme (EDWC)
2022,1,JAN,EDWE,Emden,Germany,13,170.60769058991403,127.896938171111,4240,3920,3000,1,2,63.21744999999998,59.87645,6,4.6084685318197804,4.6084685318197804,140,140,21500,5,5,0.48825000000000074,0.48825000000000074,Emden (EDWE)
2022,1,JAN,EDWF,Leer-Nuttermoor,Germany,22,108.13099213020601,59.03999572422071,2580,1420,5480,10,11,25.02481130000001,5.522475,12,16.552358391973787,14.462203023758079,392,372,19500,10,11,2.09632,0,Leer-Nuttermoor (EDWF)
2022,1,JAN,EDWI,Wilhelmshaven,Germany,14,277.367198293829,236.930978645947,7060,6740,2547.9556986729112,2,3,118.55561100000001,107.971331,12,36.90099173197193,2.1244202103176,480,40,21500,9,11,49.56711999999999,0,Wilhelmshaven (EDWI)
2022,1,JAN,EDWJ,Juist,Germany,1,1.41628014021174,1.41628014021174,40,40,1891.803278688523,0,0,0,0,,,,,,,,,,,Juist (EDWJ)
